work_id,work_name,work_style,artist_name,artist_nationality,artist_style,artist_birth,artist_death,work_subject
22603,Still Life,Avant-Garde,Alfred Henry Maurer,American,Avant-Garde,1868,1932,Still-Life
195421,Still Life,Avant-Garde,Alfred Henry Maurer,American,Avant-Garde,1868,1932,
6877,A Corner of Wood in the Sablons,Impressionism,Alfred Sisley,French,Impressionist,1839,1899,
209013,A Path at Les Sablons,Impressionism,Alfred Sisley,French,Impressionist,1839,1899,
208485,A Turn in the Road,Impressionism,Alfred Sisley,French,Impressionist,1839,1899,
6713,Abandoned House,Impressionism,Alfred Sisley,French,Impressionist,1839,1899,
6715,"Among the Vines, Louveciennes",Impressionism,Alfred Sisley,French,Impressionist,1839,1899,
6879,An Evening in Moret,Impressionism,Alfred Sisley,French,Impressionist,1839,1899,
6717,Aqueduct at Marly,Impressionism,Alfred Sisley,French,Impressionist,1839,1899,
6719,"Autumn, Banks of the Seine Near Bougival",Impressionism,Alfred Sisley,French,Impressionist,1839,1899,Autumn/Fall
6723,"Banks of the Loing, Autumn Effect",Impressionism,Alfred Sisley,French,Impressionist,1839,1899,Autumn/Fall
208575,Banks of the Loing River,Impressionism,Alfred Sisley,French,Impressionist,1839,1899,Rivers/Lakes
6725,"Banks of the Loing, Saint-Mammès",Impressionism,Alfred Sisley,French,Impressionist,1839,1899,Rivers/Lakes
6721,Banks of the Loing,Impressionism,Alfred Sisley,French,Impressionist,1839,1899,Rivers/Lakes
6727,Boat in the Flood at Port Marly,Impressionism,Alfred Sisley,French,Impressionist,1839,1899,Rivers/Lakes
6729,Bougival,Impressionism,Alfred Sisley,French,Impressionist,1839,1899,Rivers/Lakes
208553,Bridge at Moret-sur-Loing,Impressionism,Alfred Sisley,French,Impressionist,1839,1899,Rivers/Lakes
6731,"Cabins Along the Loing Canal, Sunlight Effect",Impressionism,Alfred Sisley,French,Impressionist,1839,1899,Rivers/Lakes
6737,Early Snow at Louveciennes,Impressionism,Alfred Sisley,French,Impressionist,1839,1899,Winter
6739,El Camino de Montbuisson in Louveciennes,Impressionism,Alfred Sisley,French,Impressionist,1839,1899,
6735,Farmyard in Saint-Mammès,Impressionism,Alfred Sisley,French,Impressionist,1839,1899,
6743,Flood at Port-Marly,Impressionism,Alfred Sisley,French,Impressionist,1839,1899,Rivers/Lakes
6747,"Foggy Morning, Voisins",Impressionism,Alfred Sisley,French,Impressionist,1839,1899,Winter
6749,Footbridge at Argenteuil,Impressionism,Alfred Sisley,French,Impressionist,1839,1899,Bridges
6751,Garden Path in Louveciennes,Impressionism,Alfred Sisley,French,Impressionist,1839,1899,Gardens
6753,Horses Being Watered at Marly-le-Roi,Impressionism,Alfred Sisley,French,Impressionist,1839,1899,Horses
6755,June Morning in Saint-Mammès,Impressionism,Alfred Sisley,French,Impressionist,1839,1899,Spring
6757,"La Grande-Rue, Argenteuil",Impressionism,Alfred Sisley,French,Impressionist,1839,1899,
6765,"Lady's Cove, Langland Bay, Le Matin",Impressionism,Alfred Sisley,French,Impressionist,1839,1899,Seascapes
208530,Landscape along the Seine with the Institut de France and the Pont des Arts,Impressionism,Alfred Sisley,French,Impressionist,1839,1899,
6767,Landscape at Louveciennes,Impressionism,Alfred Sisley,French,Impressionist,1839,1899,
6771,Landscape (Spring at Bougival),Impressionism,Alfred Sisley,French,Impressionist,1839,1899,Spring
23392,A Cloudy Day,American Landscape,Alfred Thompson Bricher,American,Hudson River School,1837,1908,Landscape Art
185403,A Fair Day on the Coast,American Landscape,Alfred Thompson Bricher,American,Hudson River School,1837,1908,Landscape Art
185411,"A Summer Day at the Seashore, New England",American Landscape,Alfred Thompson Bricher,American,Hudson River School,1837,1908,Landscape Art
185659,A Woodland Stream,,Alfred Thompson Bricher,American,Hudson River School,1837,1908,Landscape Art
185419,After the Storm,American Landscape,Alfred Thompson Bricher,American,Hudson River School,1837,1908,Landscape Art
185427,Afternoon by the Ocean,American Landscape,Alfred Thompson Bricher,American,Hudson River School,1837,1908,Landscape Art
185435,Afternoon on the Hudson,American Landscape,Alfred Thompson Bricher,American,Hudson River School,1837,1908,Landscape Art
185451,"Afternoon, Southampton Beach",American Landscape,Alfred Thompson Bricher,American,Hudson River School,1837,1908,Landscape Art
185443,Afternoon Surf,American Landscape,Alfred Thompson Bricher,American,Hudson River School,1837,1908,Landscape Art
185459,Along the Shore,American Landscape,Alfred Thompson Bricher,American,Hudson River School,1837,1908,Landscape Art
185362,"At Mount Desert Island, Maine",American Landscape,Alfred Thompson Bricher,American,Hudson River School,1837,1908,Landscape Art
185666,"Autumn Mist, Lake George",American Landscape,Alfred Thompson Bricher,American,Hudson River School,1837,1908,Landscape Art
185467,"Beach at Little Boar's Head, New Hampshire",American Landscape,Alfred Thompson Bricher,American,Hudson River School,1837,1908,Landscape Art
23394,"Blue Point, Long Island",American Landscape,Alfred Thompson Bricher,American,Hudson River School,1837,1908,Landscape Art
23396,Boating in the Afternoon,American Landscape,Alfred Thompson Bricher,American,Hudson River School,1837,1908,Landscape Art
185673,Breaking Waves,American Landscape,Alfred Thompson Bricher,American,Hudson River School,1837,1908,Landscape Art
23398,"Brundith Head, Grand Manan",American Landscape,Alfred Thompson Bricher,American,Hudson River School,1837,1908,Landscape Art
185475,"Cliff Island, Maine",American Landscape,Alfred Thompson Bricher,American,Hudson River School,1837,1908,Landscape Art
185483,Coastal Scene,American Landscape,Alfred Thompson Bricher,American,Hudson River School,1837,1908,Landscape Art
23400,Drifting,American Landscape,Alfred Thompson Bricher,American,Hudson River School,1837,1908,Landscape Art
185491,"Eagle Head, Manchester by the Sea",American Landscape,Alfred Thompson Bricher,American,Hudson River School,1837,1908,Landscape Art
185499,Evening's Glow,American Landscape,Alfred Thompson Bricher,American,Hudson River School,1837,1908,Landscape Art
185389,"Gathering Water Lilies at Curzon's Mills, Newburyport, Massachusetts",American Landscape,Alfred Thompson Bricher,American,Hudson River School,1837,1908,Landscape Art
185371,Grand Manaan,American Landscape,Alfred Thompson Bricher,American,Hudson River School,1837,1908,Landscape Art
185507,Grand Manan,American Landscape,Alfred Thompson Bricher,American,Hudson River School,1837,1908,Landscape Art
185515,Hazy Coast,American Landscape,Alfred Thompson Bricher,American,Hudson River School,1837,1908,Landscape Art
185680,"Indian Summer, Massachusetts",American Landscape,Alfred Thompson Bricher,American,Hudson River School,1837,1908,Landscape Art
185687,Lake George,American Landscape,Alfred Thompson Bricher,American,Hudson River School,1837,1908,Landscape Art
185694,Lake George,American Landscape,Alfred Thompson Bricher,American,Hudson River School,1837,1908,Landscape Art
185555,Along the Maine Coast,American Landscape,Alfred Thompson Bricher,American,Hudson River School,1837,1908,Landscape Art
21100,A Chilly Morning in Luxembourg,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,
21102,A Concert in the Garden,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,Gardens
21104,A Festive Evening,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,
21106,A Steep Slope in the Vineyards,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,
21108,Afternoon Tea,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,
21110,Archers,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,
21112,Arthur Honegger with &quot;King David&quot;,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,
21114,At Leisure,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,
21116,At the Ball,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,Musics
21118,Bacchanale Among the Rocks,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,
21120,Bathers with Birds,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,Nude
21122,Beauties Fancy,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,
21124,Beyond the Radiant Valley,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,
21126,"Borghese Gardens No.1, Water Fountain",Cubism,Alice Bailly,Swiss,Cubist,1872,1938,Gardens
21128,Cemetery,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,
21130,Country Memories,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,
21132,Dancer at the Palais,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,Dancers
21134,Dancers,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,Dancers
21136,Dimanche,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,
21138,Dukas Etude,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,Musics
21140,Equestrian Fantasy with Pink Lady,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,
21144,Flowers and Figures II,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,Flowers
21142,Flowers and Figures,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,Flowers
21146,Fountain in a Garden of Rome,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,Gardens
21148,Geneva Harbor,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,
21150,Hands and Fruits,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,
21152,Happy Omen,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,
21154,Henry Spiess,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,
21156,Horses,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,Horses
21158,In the Chapel,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,Churches/Temples/Mosques
21160,Intermission Portrait of Jeanne Beillehacheo,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,Portraits
21162,"Italian Landscape II, Market in Verona",Cubism,Alice Bailly,Swiss,Cubist,1872,1938,
21164,Italian Landscape IV,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,
21168,Joy in the Forest II,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,
21170,Joy in the Forest III,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,
21166,Joy in the Forest,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,
21172,Land of the Vineyards,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,
21174,Landscape,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,
21176,Landscape at Orsay,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,
21178,Landscape of Jorat,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,
21180,Marval at the Van Dongen's Masked Ball,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,
21184,My Portrait II,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,Portraits
21182,My Portrait,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,Portraits
21186,Nude with Red Hair,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,Nude
21188,Orchard (Ursenbach),Cubism,Alice Bailly,Swiss,Cubist,1872,1938,Spring
21192,Pear Tree II,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,
21190,Pear Tree,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,
21194,Pink Spring,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,Spring
21196,Playing with a Fan,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,
21198,Portrait of a Young Man,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,
21200,Portrait of Madame Hodler,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,
21202,Portrait of Mlle. Madeleine de Cerenville,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,
21204,Portrait of My Mother,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,
21206,Portrait of Pernette (Simone Schule),Cubism,Alice Bailly,Swiss,Cubist,1872,1938,Portraits
21208,Raymonde Naville,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,
21210,"Reading in the Garden, Portrait of Albert Rheinwald",Cubism,Alice Bailly,Swiss,Cubist,1872,1938,
21212,Roulotte Joyeuse,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,
21214,Self-Portrait,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,Portraits
21218,Skating in the Bois de Boulogne II,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,
21216,Skating in the Bois de Boulogne,Cubism,Alice Bailly,Swiss,Cubist,1872,1938,
24383,A Chalupa,Cubism,Amadeo De Souza-Cardoso,Spanish,Cubist,1887,1918,
24385,A Mulher,Cubism,Amadeo De Souza-Cardoso,Spanish,Cubist,1887,1918,
24387,A Poem in Colour,Cubism,Amadeo De Souza-Cardoso,Spanish,Cubist,1887,1918,
24389,Cavaquinho,Cubism,Amadeo De Souza-Cardoso,Spanish,Cubist,1887,1918,Musics
24391,Corpus Christi Procession,Cubism,Amadeo De Souza-Cardoso,Spanish,Cubist,1887,1918,
24393,Crime Blue Abyss Physical Remorse,Cubism,Amadeo De Souza-Cardoso,Spanish,Cubist,1887,1918,
24395,Deaf Music,Cubism,Amadeo De Souza-Cardoso,Spanish,Cubist,1887,1918,Musics
24397,Greyhounds,Cubism,Amadeo De Souza-Cardoso,Spanish,Cubist,1887,1918,Dogs
24399,Instrument's Life,Cubism,Amadeo De Souza-Cardoso,Spanish,Cubist,1887,1918,
24401,Interior Things's Expression,Cubism,Amadeo De Souza-Cardoso,Spanish,Cubist,1887,1918,
24403,Les Cavaliers,Cubism,Amadeo De Souza-Cardoso,Spanish,Cubist,1887,1918,
24405,Manhufe Landscape,Cubism,Amadeo De Souza-Cardoso,Spanish,Cubist,1887,1918,
24407,Metallic Vibrations,Cubism,Amadeo De Souza-Cardoso,Spanish,Cubist,1887,1918,
24409,Paysage Cubiste,Cubism,Amadeo De Souza-Cardoso,Spanish,Cubist,1887,1918,
24411,Pelas Janelas,Cubism,Amadeo De Souza-Cardoso,Spanish,Cubist,1887,1918,
24413,Popular Song and the Brazil Bird,Cubism,Amadeo De Souza-Cardoso,Spanish,Cubist,1887,1918,
24415,Promontory Head Indigo Seas of Ossian Rose Orange,Cubism,Amadeo De Souza-Cardoso,Spanish,Cubist,1887,1918,
24417,Smoker with a Cigarette Holder,Cubism,Amadeo De Souza-Cardoso,Spanish,Cubist,1887,1918,
24419,Steel Mask,Cubism,Amadeo De Souza-Cardoso,Spanish,Cubist,1887,1918,
24421,The Green Eye Mask Head,Cubism,Amadeo De Souza-Cardoso,Spanish,Cubist,1887,1918,
24423,The Leap of the Rabbit,Cubism,Amadeo De Souza-Cardoso,Spanish,Cubist,1887,1918,
24425,"The Little Bright House, Landscape",Cubism,Amadeo De Souza-Cardoso,Spanish,Cubist,1887,1918,
24427,Trou de la Serrure-Viola,Cubism,Amadeo De Souza-Cardoso,Spanish,Cubist,1887,1918,Musics
24429,Untitled,Cubism,Amadeo De Souza-Cardoso,Spanish,Cubist,1887,1918,
24431,Untitled II,Cubism,Amadeo De Souza-Cardoso,Spanish,Cubist,1887,1918,
24433,Untitled (Cash Register),Cubism,Amadeo De Souza-Cardoso,Spanish,Cubist,1887,1918,
24435,Untitled (Coty),Cubism,Amadeo De Souza-Cardoso,Spanish,Cubist,1887,1918,Nude
24437,Untitled (Ponte),Cubism,Amadeo De Souza-Cardoso,Spanish,Cubist,1887,1918,Bridges
24439,Windmills Telegraph Wire,Cubism,Amadeo De Souza-Cardoso,Spanish,Cubist,1887,1918,
135364,Bouquet of Flowers in a Glass Vase,Rococo,Ambrosius Bosschaert,Dutch,Baroque,1573,1621,Flowers
25499,Bouquet of Flowers on a Ledge,Rococo,Ambrosius Bosschaert,Dutch,Baroque,1573,1621,Flowers
25501,Flower Still Life,Rococo,Ambrosius Bosschaert,Dutch,Baroque,1573,1621,Flowers
135373,Flowers in a Berkemeier Glass on a Stone Ledge,Rococo,Ambrosius Bosschaert,Dutch,Baroque,1573,1621,Flowers
135382,Flowers in a Glass Vase,Rococo,Ambrosius Bosschaert,Dutch,Baroque,1573,1621,Flowers
135355,Fruit in a Wicker Basket with a Lizard and a Red Admiral Butterfly on a Stone Ledge,Rococo,Ambrosius Bosschaert,Dutch,Baroque,1573,1621,Still-Life
135346,Fruit Still Life with Shells,Rococo,Ambrosius Bosschaert,Dutch,Baroque,1573,1621,Still-Life
135324,Semper Augustus Tulips in a Wan-Li Vase,Rococo,Ambrosius Bosschaert,Dutch,Baroque,1573,1621,Flowers
135391,Still Life with Flowers,Rococo,Ambrosius Bosschaert,Dutch,Baroque,1573,1621,Flowers
135335,"Tulips, Roses, Bluebells, Narcissus Tortuosis",Rococo,Ambrosius Bosschaert,Dutch,Baroque,1573,1621,Flowers
6893,A Reclining Nude,Expressionism,Amedeo Modigliani,Italian,Expressionist,1884,1920,Nude
6895,"Adrienne, Woman with Bangs",Expressionism,Amedeo Modigliani,Italian,Expressionist,1884,1920,
6899,Alice,Expressionism,Amedeo Modigliani,Italian,Expressionist,1884,1920,
6901,Andre Rouveyre,Expressionism,Amedeo Modigliani,Italian,Expressionist,1884,1920,
6903,Antonia,Expressionism,Amedeo Modigliani,Italian,Expressionist,1884,1920,
6905,Beatrice Hastings Assise,Expressionism,Amedeo Modigliani,Italian,Expressionist,1884,1920,
6907,Blaise Cendrars,Expressionism,Amedeo Modigliani,Italian,Expressionist,1884,1920,
6909,Boy in a Striped Sweater,Expressionism,Amedeo Modigliani,Italian,Expressionist,1884,1920,
197821,Boy in Sailor Suit,Expressionism,Amedeo Modigliani,Italian,Expressionist,1884,1920,
6911,Boy in Short Pants,Expressionism,Amedeo Modigliani,Italian,Expressionist,1884,1920,
6927,Boy in the Blue Jacket,Expressionism,Amedeo Modigliani,Italian,Expressionist,1884,1920,
6913,Bride and Groom (The Newlyweds),Expressionism,Amedeo Modigliani,Italian,Expressionist,1884,1920,
6915,Cafe´ Singer,Expressionism,Amedeo Modigliani,Italian,Expressionist,1884,1920,Cafes/Bars
7818,Caryatid,Expressionism,Amedeo Modigliani,Italian,Expressionist,1884,1920,Nude
6917,Chaim Soutine,Expressionism,Amedeo Modigliani,Italian,Expressionist,1884,1920,
6919,Christina,Expressionism,Amedeo Modigliani,Italian,Expressionist,1884,1920,
197866,Cypresses and Houses at Cagnes,Expressionism,Amedeo Modigliani,Italian,Expressionist,1884,1920,
6949,Dark Haired Girl,Expressionism,Amedeo Modigliani,Italian,Expressionist,1884,1920,
6921,Elena Pavlowski,Expressionism,Amedeo Modigliani,Italian,Expressionist,1884,1920,
6925,Flower Vendor,Expressionism,Amedeo Modigliani,Italian,Expressionist,1884,1920,
6929,Girl in a Green Blouse,Expressionism,Amedeo Modigliani,Italian,Expressionist,1884,1920,
6977,Girl in Yellow Dress,Expressionism,Amedeo Modigliani,Italian,Expressionist,1884,1920,
6979,Girl with Blouse,Expressionism,Amedeo Modigliani,Italian,Expressionist,1884,1920,
6981,Girl with Hat,Expressionism,Amedeo Modigliani,Italian,Expressionist,1884,1920,
6931,Girl with Polka-Dot Blouse,Expressionism,Amedeo Modigliani,Italian,Expressionist,1884,1920,
6933,Gypsy Woman with Baby (Jacques Villon),Expressionism,Amedeo Modigliani,Italian,Expressionist,1884,1920,
6935,Jacques and Berthe Lipchitz,Expressionism,Amedeo Modigliani,Italian,Expressionist,1884,1920,
6939,Jeanne Hebuterne in a Black Hat,Expressionism,Amedeo Modigliani,Italian,Expressionist,1884,1920,
6941,Jeanne Hebuterne in a Hat,Expressionism,Amedeo Modigliani,Italian,Expressionist,1884,1920,
